CMDLINE .venv/bin/python save_vocab.py
MEM 163.722656 1784205217.7426
MEM 163.722656 1784205217.8428
MEM 163.722656 1784205217.9431
MEM 163.726562 1784205218.0459
MEM 163.726562 1784205218.1462
MEM 163.726562 1784205218.2465
MEM 164.164062 1784205218.3468
MEM 164.167969 1784205218.4486
MEM 164.167969 1784205218.5488
MEM 164.167969 1784205218.6491
MEM 164.171875 1784205218.7493
MEM 164.183594 1784205218.8496
MEM 164.183594 1784205218.9526
MEM 164.183594 1784205219.0529
MEM 164.183594 1784205219.1531
MEM 164.402344 1784205219.2534
MEM 164.480469 1784205219.3536
MEM 164.480469 1784205219.4539
MEM 164.480469 1784205219.5541
MEM 164.480469 1784205219.6584
MEM 164.480469 1784205219.7587
MEM 164.484375 1784205219.8589
MEM 164.488281 1784205219.9591
MEM 164.601562 1784205220.0594
MEM 164.601562 1784205220.1597
MEM 164.605469 1784205220.2600
MEM 164.609375 1784205220.3604
MEM 164.746094 1784205220.4606
MEM 164.746094 1784205220.5609
MEM 164.746094 1784205220.6611
MEM 164.746094 1784205220.7614
MEM 164.746094 1784205220.8638
MEM 164.750000 1784205220.9641
MEM 164.750000 1784205221.0645
MEM 164.750000 1784205221.1648
MEM 164.750000 1784205221.2650
MEM 164.750000 1784205221.3653
MEM 165.265625 1784205221.4655
MEM 165.265625 1784205221.5658
MEM 165.273438 1784205221.6686
MEM 165.355469 1784205221.7689
MEM 165.355469 1784205221.8691
MEM 165.546875 1784205221.9698
MEM 165.574219 1784205222.0726
MEM 165.574219 1784205222.1728
MEM 165.574219 1784205222.2749
MEM 165.574219 1784205222.3751
MEM 165.820312 1784205222.4754
MEM 165.820312 1784205222.5756
MEM 165.820312 1784205222.6759
MEM 165.820312 1784205222.7762
MEM 165.820312 1784205222.8765
MEM 166.074219 1784205222.9808
MEM 166.074219 1784205223.0834
MEM 166.203125 1784205223.1837
MEM 166.203125 1784205223.2839
MEM 166.203125 1784205223.3842
MEM 166.203125 1784205223.4845
MEM 166.203125 1784205223.5875
