CMDLINE .venv/bin/python save_vocab.py
MEM 607.257812 1784286336.7779
MEM 607.699219 1784286336.8782
MEM 608.195312 1784286336.9785
MEM 608.671875 1784286337.0788
MEM 609.089844 1784286337.1790
MEM 609.496094 1784286337.2793
MEM 609.906250 1784286337.3796
MEM 610.347656 1784286337.4798
MEM 610.750000 1784286337.5801
MEM 611.242188 1784286337.6805
MEM 611.800781 1784286337.7808
MEM 612.328125 1784286337.8810
MEM 612.625000 1784286337.9813
MEM 613.082031 1784286338.0816
MEM 613.566406 1784286338.1819
MEM 613.855469 1784286338.2844
MEM 613.992188 1784286338.3884
MEM 614.359375 1784286338.4889
MEM 614.910156 1784286338.5893
MEM 616.441406 1784286338.6896
MEM 617.695312 1784286338.7899
MEM 617.695312 1784286338.8902
MEM 617.882812 1784286338.9905
MEM 618.156250 1784286339.0908
MEM 618.574219 1784286339.1911
MEM 618.949219 1784286339.2914
MEM 619.468750 1784286339.3918
MEM 619.976562 1784286339.4920
MEM 620.402344 1784286339.5923
MEM 620.816406 1784286339.6926
MEM 621.398438 1784286339.7929
MEM 621.738281 1784286339.8932
MEM 622.019531 1784286339.9935
MEM 622.519531 1784286340.0937
MEM 622.984375 1784286340.1940
MEM 623.332031 1784286340.2943
MEM 623.867188 1784286340.3946
MEM 624.445312 1784286340.4948
MEM 624.667969 1784286340.5951
MEM 625.117188 1784286340.6954
MEM 625.449219 1784286340.7957
MEM 625.652344 1784286340.8960
MEM 626.031250 1784286340.9963
MEM 626.500000 1784286341.0965
MEM 626.917969 1784286341.1968
MEM 627.425781 1784286341.2972
MEM 627.898438 1784286341.3974
MEM 628.355469 1784286341.4977
MEM 628.769531 1784286341.5980
MEM 629.203125 1784286341.6982
MEM 629.445312 1784286341.7985
MEM 629.863281 1784286341.8988
MEM 630.390625 1784286341.9991
MEM 630.851562 1784286342.0993
MEM 631.421875 1784286342.1996
MEM 631.906250 1784286342.2999
MEM 632.089844 1784286342.4002
MEM 632.574219 1784286342.5005
MEM 633.015625 1784286342.6007
MEM 633.550781 1784286342.7010
MEM 633.976562 1784286342.8013
MEM 634.445312 1784286342.9015
MEM 634.894531 1784286343.0018
MEM 635.304688 1784286343.1021
MEM 635.730469 1784286343.2024
MEM 636.136719 1784286343.3027
MEM 636.531250 1784286343.4030
MEM 637.210938 1784286343.5033
MEM 637.394531 1784286343.6036
MEM 637.746094 1784286343.7038
MEM 638.281250 1784286343.8041
MEM 638.671875 1784286343.9044
MEM 639.164062 1784286344.0046
MEM 639.656250 1784286344.1049
MEM 640.207031 1784286344.2053
MEM 640.582031 1784286344.3055
MEM 641.046875 1784286344.4060
MEM 641.699219 1784286344.5064
MEM 642.128906 1784286344.6069
MEM 642.472656 1784286344.7073
MEM 642.894531 1784286344.8076
MEM 643.296875 1784286344.9079
MEM 643.773438 1784286345.0082
MEM 644.289062 1784286345.1085
MEM 644.722656 1784286345.2088
MEM 645.082031 1784286345.3091
MEM 645.550781 1784286345.4096
MEM 645.957031 1784286345.5099
MEM 646.218750 1784286345.6102
MEM 646.742188 1784286345.7105
MEM 647.253906 1784286345.8108
MEM 647.644531 1784286345.9111
MEM 648.113281 1784286346.0115
MEM 648.562500 1784286346.1118
MEM 648.910156 1784286346.2121
MEM 649.277344 1784286346.3124
MEM 649.687500 1784286346.4126
MEM 650.246094 1784286346.5129
MEM 650.597656 1784286346.6132
MEM 650.929688 1784286346.7135
MEM 651.355469 1784286346.8138
MEM 651.703125 1784286346.9141
MEM 652.085938 1784286347.0143
MEM 652.578125 1784286347.1146
MEM 652.890625 1784286347.2150
MEM 653.238281 1784286347.3153
MEM 653.742188 1784286347.4156
MEM 654.250000 1784286347.5159
MEM 655.132812 1784286347.6162
MEM 655.140625 1784286347.7165
MEM 655.500000 1784286347.8168
MEM 655.820312 1784286347.9171
MEM 656.238281 1784286348.0174
MEM 656.750000 1784286348.1177
MEM 657.187500 1784286348.2179
MEM 657.496094 1784286348.3182
MEM 657.828125 1784286348.4185
MEM 658.179688 1784286348.5194
MEM 658.832031 1784286348.6197
MEM 658.839844 1784286348.7200
MEM 659.238281 1784286348.8202
MEM 664.281250 1784286348.9205
MEM 664.289062 1784286349.0208
MEM 664.296875 1784286349.1211
MEM 664.304688 1784286349.2214
MEM 664.308594 1784286349.3217
MEM 664.316406 1784286349.4220
MEM 664.582031 1784286349.5223
MEM 665.464844 1784286349.6228
MEM 665.468750 1784286349.7231
MEM 665.648438 1784286349.8234
MEM 666.082031 1784286349.9237
MEM 666.464844 1784286350.0240
MEM 666.820312 1784286350.1243
MEM 667.234375 1784286350.2246
MEM 667.468750 1784286350.3249
MEM 667.882812 1784286350.4252
MEM 668.273438 1784286350.5255
MEM 668.691406 1784286350.6257
MEM 669.562500 1784286350.7260
MEM 669.574219 1784286350.8263
MEM 669.632812 1784286350.9266
MEM 670.011719 1784286351.0269
MEM 670.363281 1784286351.1272
MEM 670.730469 1784286351.2274
MEM 671.046875 1784286351.3277
MEM 671.382812 1784286351.4280
MEM 672.472656 1784286351.5283
MEM 672.480469 1784286351.6286
MEM 672.488281 1784286351.7290
MEM 672.898438 1784286351.8294
MEM 673.519531 1784286351.9297
MEM 674.214844 1784286352.0301
MEM 675.074219 1784286352.1304
MEM 675.871094 1784286352.2308
MEM 676.753906 1784286352.3311
MEM 677.566406 1784286352.4314
MEM 678.054688 1784286352.5318
MEM 678.054688 1784286352.6323
MEM 678.054688 1784286352.7326
MEM 678.054688 1784286352.8330
MEM 678.054688 1784286352.9333
MEM 678.433594 1784286353.0336
MEM 680.039062 1784286353.1338
MEM 680.601562 1784286353.2342
MEM 681.191406 1784286353.3344
MEM 682.050781 1784286353.4347
MEM 682.832031 1784286353.5350
